Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
KMP/16,1.4165306170139684e-2,1.4021028235962853e-2,1.437249891262039e-2,4.341465869698719e-4,3.280016626942896e-4,5.754443434822233e-4
KMP/32,2.4113564893703015e-2,2.3861192926263528e-2,2.4555759160908235e-2,7.248492371315732e-4,3.4821699870308604e-4,1.0885541020231545e-3
KMP/64,6.184219101860965e-2,6.1593154099170565e-2,6.219839043077189e-2,5.425728094315247e-4,3.699881793760096e-4,7.861219891498109e-4
KMP/128,0.11733881316217559,0.11601274441701596,0.11796485500141161,1.361570299682847e-3,5.328048300506768e-4,2.1094870032914506e-3
KMP/256,0.23073222108262903,0.2292116003815964,0.2348446361866081,3.2847757319864647e-3,2.032184807312207e-4,4.576464302026163e-3
KMP/512,0.435685299316295,0.4318301777724021,0.4379002179969878,3.7545340372703243e-3,1.1494316349853761e-3,5.115135586124453e-3
KMP/1024,0.8358146825291138,0.834257932282829,0.8381350594136165,2.217020245951211e-3,5.73281092025979e-4,2.9331927094092525e-3
KMP/2048,1.7653392805538413,1.7214779848776138,1.8092005762300687,5.5137589406992864e-2,2.669285771844443e-2,6.623618917065903e-2
KMP/4096,3.480909792999834,3.4773349310028907,3.486231008248675,5.573580929641245e-3,2.561242848843245e-3,7.767803887864821e-3
KMP/8192,6.886115277942736,6.880379833120969,6.89030472196464,5.9687733317800255e-3,4.126171429936252e-3,7.480299999947297e-3
KMP/16384,13.876868529110652,13.87253676369437,13.879342192289187,4.2325394629982695e-3,1.389995084421231e-3,5.712680408045389e-3
KMP/32768,27.926644986389874,27.901758813572087,27.957175573479617,3.3532549653486024e-2,1.0241190320812166e-2,4.564664632470966e-2
KMP/65536,55.82686935380722,55.80243697662566,55.85130173098878,3.0139468109355604e-2,1.5750984865007922e-2,3.823648746723593e-2
KMP/131072,111.3171849997246,111.12222079299681,111.41525118261536,0.15121339079076004,6.534137508909765e-2,0.19572971333267902
KMP/262144,221.21356015152318,220.8741158117482,221.3592898700857,0.24468023704711964,9.627138188603729e-2,0.3365483689639664
KMP/524288,437.94773086326313,436.0793745337578,438.62765835031314,1.2738829989210356,4.1220491475542076e-2,1.5702252707109927
STree search/1,2.117951832567588e-7,2.0846178369447952e-7,2.147353025513631e-7,1.0588291223413242e-8,9.892280426940844e-9,1.1465959729266726e-8
STree search/2,4.039545575774751e-7,4.0053311861395323e-7,4.1043583276778643e-7,1.5863585346568797e-8,1.1231594882982343e-8,2.208562071805116e-8
STree search/4,8.376855852406495e-7,8.20416600482921e-7,8.603065299758422e-7,6.568753564232245e-8,5.376495313985398e-8,7.957488219985433e-8
STree search/8,1.726799682262083e-6,1.7103022326702758e-6,1.7502508062697421e-6,6.63826672713342e-8,4.867556283396508e-8,9.49367438004664e-8
STree search/1,2.0429447295511976e-7,2.0251739233331745e-7,2.064639672996238e-7,6.471958896847001e-9,4.942366734143402e-9,8.242615672366848e-9
STree search/2,3.9421939558155146e-7,3.904150600989259e-7,3.998800195422897e-7,1.4787539735502708e-8,1.0604584844026228e-8,2.0759145600381262e-8
